id,run_id,pipeline_name,batch_id,log_date,log_hour,error_request_count,total_request_count,error_rate,distinct_error_hosts
270807,16,hive,4,1995-08-04,20,6,354,1.69,2
270808,16,hive,4,1995-08-04,21,1,270,0.37,1
270809,16,hive,4,1995-08-04,22,2,263,0.76,1
270810,16,hive,4,1995-08-04,23,2,360,0.56,2
270811,16,hive,4,1995-08-05,0,2,218,0.92,1
270812,16,hive,4,1995-08-05,1,2,205,0.98,2
270813,16,hive,4,1995-08-05,2,2,155,1.29,2
270814,16,hive,4,1995-08-05,3,0,120,0.00,0
270815,16,hive,4,1995-08-05,4,0,40,0.00,0
270816,16,hive,4,1995-08-05,5,1,33,3.03,1
270817,16,hive,4,1995-08-05,6,0,95,0.00,0
270818,16,hive,4,1995-08-05,7,0,98,0.00,0
270819,16,hive,4,1995-08-05,8,1,192,0.52,1
270820,16,hive,4,1995-08-05,9,0,180,0.00,0
270821,16,hive,4,1995-08-05,10,2,84,2.38,2
270822,16,hive,4,1995-08-05,11,5,245,2.04,3
270823,16,hive,4,1995-08-05,12,5,335,1.49,2
270824,16,hive,4,1995-08-05,13,4,194,2.06,2
270825,16,hive,4,1995-08-05,14,3,292,1.03,2
270826,16,hive,4,1995-08-05,15,1,245,0.41,1
270827,16,hive,4,1995-08-05,16,6,344,1.74,3
270828,16,hive,4,1995-08-05,17,2,281,0.71,2
270829,16,hive,4,1995-08-05,18,0,337,0.00,0
270830,16,hive,4,1995-08-05,19,0,182,0.00,0
270831,16,hive,4,1995-08-05,20,2,387,0.52,1
270832,16,hive,4,1995-08-05,21,3,235,1.28,1
270833,16,hive,4,1995-08-05,22,4,402,1.00,3
270834,16,hive,4,1995-08-05,23,0,254,0.00,0
270835,16,hive,4,1995-08-06,0,5,465,1.08,3
270836,16,hive,4,1995-08-06,1,0,152,0.00,0
270837,16,hive,4,1995-08-06,2,2,158,1.27,1
270838,16,hive,4,1995-08-06,3,2,123,1.63,2
270839,16,hive,4,1995-08-06,4,3,128,2.34,2
270840,16,hive,4,1995-08-06,5,0,132,0.00,0
270841,16,hive,4,1995-08-06,6,0,83,0.00,0
270842,16,hive,4,1995-08-06,7,0,20,0.00,0
270843,16,hive,4,1995-08-06,8,0,136,0.00,0
270844,16,hive,4,1995-08-06,9,6,245,2.45,2
270845,16,hive,4,1995-08-06,10,0,167,0.00,0
270846,16,hive,4,1995-08-06,11,2,229,0.87,1
270847,16,hive,4,1995-08-06,12,2,306,0.65,2
270848,16,hive,4,1995-08-06,13,2,191,1.05,1
270849,16,hive,4,1995-08-06,14,0,304,0.00,0
270850,16,hive,4,1995-08-06,15,1,400,0.25,1
270851,16,hive,4,1995-08-06,16,2,182,1.10,1
270852,16,hive,4,1995-08-06,17,0,184,0.00,0
270853,16,hive,4,1995-08-06,18,5,288,1.74,3
270854,16,hive,4,1995-08-06,19,4,442,0.90,3
270855,16,hive,4,1995-08-06,20,0,198,0.00,0
270856,16,hive,4,1995-08-06,21,1,331,0.30,1
270857,16,hive,4,1995-08-06,22,4,502,0.80,4
270858,16,hive,4,1995-08-06,23,0,291,0.00,0
270859,16,hive,4,1995-08-07,0,0,225,0.00,0
270860,16,hive,4,1995-08-07,1,2,170,1.18,1
270861,16,hive,4,1995-08-07,2,1,258,0.39,1
270862,16,hive,4,1995-08-07,3,2,229,0.87,1
270863,16,hive,4,1995-08-07,4,1,184,0.54,1
270864,16,hive,4,1995-08-07,5,1,186,0.54,1
270946,16,hive,4,1995-08-10,15,1,656,0.15,1
270947,16,hive,4,1995-08-10,16,1,612,0.16,1
270948,16,hive,4,1995-08-10,17,4,799,0.50,2
270949,16,hive,4,1995-08-10,18,1,314,0.32,1
270950,16,hive,4,1995-08-10,19,1,249,0.40,1
270951,16,hive,4,1995-08-10,20,1,288,0.35,1
270952,16,hive,4,1995-08-10,21,3,511,0.59,1
270953,16,hive,4,1995-08-10,22,2,345,0.58,1
270954,16,hive,4,1995-08-10,23,6,298,2.01,2
270955,16,hive,4,1995-08-11,0,0,185,0.00,0
270956,16,hive,4,1995-08-11,1,0,147,0.00,0
270957,16,hive,4,1995-08-11,2,4,177,2.26,1
270958,16,hive,4,1995-08-11,3,0,189,0.00,0
270959,16,hive,4,1995-08-11,4,2,236,0.85,2
270960,16,hive,4,1995-08-11,5,0,178,0.00,0
270961,16,hive,4,1995-08-11,6,0,151,0.00,0
270962,16,hive,4,1995-08-11,7,5,392,1.28,2
270963,16,hive,4,1995-08-11,8,6,367,1.63,4
270964,16,hive,4,1995-08-11,9,2,441,0.45,1
270965,16,hive,4,1995-08-11,10,0,443,0.00,0
270966,16,hive,4,1995-08-11,11,0,352,0.00,0
270967,16,hive,4,1995-08-11,12,17,808,2.10,4
270968,16,hive,4,1995-08-11,13,0,405,0.00,0
270969,16,hive,4,1995-08-11,14,0,489,0.00,0
270970,16,hive,4,1995-08-11,15,0,515,0.00,0
270971,16,hive,4,1995-08-11,16,13,476,2.73,2
270972,16,hive,4,1995-08-11,17,1,486,0.21,1
270973,16,hive,4,1995-08-11,18,1,244,0.41,1
270974,16,hive,4,1995-08-11,19,4,301,1.33,2
270975,16,hive,4,1995-08-11,20,1,346,0.29,1
270976,16,hive,4,1995-08-11,21,1,310,0.32,1
270977,16,hive,4,1995-08-11,22,2,448,0.45,2
270978,16,hive,4,1995-08-11,23,1,189,0.53,1
270979,16,hive,4,1995-08-12,0,0,266,0.00,0
270980,16,hive,4,1995-08-12,1,0,115,0.00,0
270981,16,hive,4,1995-08-12,2,2,117,1.71,2
270982,16,hive,4,1995-08-12,3,1,106,0.94,1
270983,16,hive,4,1995-08-12,4,1,123,0.81,1
270984,16,hive,4,1995-08-14,8,6,293,2.05,2
270985,16,hive,4,1995-08-14,9,0,366,0.00,0
270986,16,hive,4,1995-08-14,10,6,462,1.30,3
270987,16,hive,4,1995-08-14,11,1,231,0.43,1
270988,16,hive,4,1995-08-14,12,4,552,0.72,2
270989,16,hive,4,1995-08-14,13,6,438,1.37,2
270990,16,hive,4,1995-08-14,14,2,480,0.42,1
270991,16,hive,4,1995-08-14,15,2,478,0.42,2
270992,16,hive,4,1995-08-14,16,1,519,0.19,1
270993,16,hive,4,1995-08-14,17,0,497,0.00,0
270994,16,hive,4,1995-08-14,18,3,412,0.73,2
270995,16,hive,4,1995-08-14,19,0,307,0.00,0
270996,16,hive,4,1995-08-14,20,0,331,0.00,0
270997,16,hive,4,1995-08-14,21,0,397,0.00,0
270998,16,hive,4,1995-08-14,22,6,347,1.73,4
270999,16,hive,4,1995-08-14,23,2,346,0.58,1
271000,16,hive,4,1995-08-15,0,4,344,1.16,2
271001,16,hive,4,1995-08-15,1,0,235,0.00,0
271002,16,hive,4,1995-08-15,2,2,333,0.60,1
271003,16,hive,4,1995-08-15,3,13,192,6.77,2
271004,16,hive,4,1995-08-15,4,2,292,0.68,1
271005,16,hive,4,1995-08-15,5,0,71,0.00,0
271006,16,hive,4,1995-08-15,6,1,110,0.91,1
271007,16,hive,4,1995-08-15,7,0,128,0.00,0
271008,16,hive,4,1995-08-15,8,3,442,0.68,2
271009,16,hive,4,1995-08-15,9,0,286,0.00,0
271010,16,hive,4,1995-08-15,10,0,310,0.00,0
271011,16,hive,4,1995-08-15,11,1,418,0.24,1
271012,16,hive,4,1995-08-15,12,3,561,0.53,3
271013,16,hive,4,1995-08-15,13,5,542,0.92,3
271014,16,hive,4,1995-08-15,14,2,336,0.60,2
271015,16,hive,4,1995-08-15,15,0,446,0.00,0
271016,16,hive,4,1995-08-15,16,1,550,0.18,1
271017,16,hive,4,1995-08-15,17,5,363,1.38,2
271018,16,hive,4,1995-08-15,18,2,360,0.56,1
271019,16,hive,4,1995-08-15,19,0,314,0.00,0
271020,16,hive,4,1995-08-15,20,1,292,0.34,1
271021,16,hive,4,1995-08-15,21,0,351,0.00,0
271022,16,hive,4,1995-08-15,22,4,315,1.27,1
271023,16,hive,4,1995-08-15,23,1,317,0.32,1
271024,16,hive,4,1995-08-16,0,3,261,1.15,1
271025,16,hive,4,1995-08-16,1,5,320,1.56,3
271026,16,hive,4,1995-08-16,2,2,169,1.18,1
271189,16,hive,4,1995-08-22,21,8,342,2.34,4
271190,16,hive,4,1995-08-22,22,0,378,0.00,0
271191,16,hive,4,1995-08-22,23,26,421,6.18,2
271192,16,hive,4,1995-08-23,0,10,339,2.95,4
271193,16,hive,4,1995-08-23,1,2,181,1.10,2
271194,16,hive,4,1995-08-23,2,2,214,0.93,2
271195,16,hive,4,1995-08-23,3,0,222,0.00,0
271196,16,hive,4,1995-08-23,4,2,80,2.50,1
271197,16,hive,4,1995-08-23,5,1,151,0.66,1
271198,16,hive,4,1995-08-23,6,1,122,0.82,1
271199,16,hive,4,1995-08-23,7,0,143,0.00,0
271200,16,hive,4,1995-08-23,8,2,356,0.56,2
271201,16,hive,4,1995-08-23,9,0,232,0.00,0
271202,16,hive,4,1995-08-23,10,0,302,0.00,0
271203,16,hive,4,1995-08-23,11,4,425,0.94,3
271204,16,hive,4,1995-08-23,12,4,426,0.94,4
271205,16,hive,4,1995-08-23,13,4,309,1.29,4
271206,16,hive,4,1995-08-23,14,0,414,0.00,0
271207,16,hive,4,1995-08-23,15,0,510,0.00,0
271208,16,hive,4,1995-08-23,16,2,601,0.33,2
271209,16,hive,4,1995-08-23,17,5,468,1.07,4
271210,16,hive,4,1995-08-23,18,1,409,0.24,1
271211,16,hive,4,1995-08-23,19,1,423,0.24,1
271212,16,hive,4,1995-08-23,20,3,329,0.91,2
271213,16,hive,4,1995-08-23,21,1,144,0.69,1
271214,16,hive,4,1995-08-23,22,6,449,1.34,5
271215,16,hive,4,1995-08-23,23,4,239,1.67,1
271216,16,hive,4,1995-08-24,0,0,185,0.00,0
271217,16,hive,4,1995-08-24,1,0,185,0.00,0
271218,16,hive,4,1995-08-24,2,1,114,0.88,1
271219,16,hive,4,1995-08-24,3,2,146,1.37,2
271220,16,hive,4,1995-08-24,4,0,85,0.00,0
271221,16,hive,4,1995-08-24,5,0,130,0.00,0
271222,16,hive,4,1995-08-24,6,0,138,0.00,0
271223,16,hive,4,1995-08-24,7,4,188,2.13,2
271224,16,hive,4,1995-08-24,8,0,218,0.00,0
271225,16,hive,4,1995-08-24,9,3,314,0.96,2
271226,16,hive,4,1995-08-24,10,14,430,3.26,2
271227,16,hive,4,1995-08-24,11,1,413,0.24,1
271228,16,hive,4,1995-08-24,12,4,463,0.86,3
271229,16,hive,4,1995-08-24,13,1,156,0.64,1
271230,16,hive,4,1995-08-24,14,2,300,0.67,2
271231,16,hive,4,1995-08-24,15,9,438,2.05,2
271232,16,hive,4,1995-08-24,16,2,382,0.52,2
271233,16,hive,4,1995-08-24,17,0,408,0.00,0
271234,16,hive,4,1995-08-24,18,0,420,0.00,0
271235,16,hive,4,1995-08-24,19,4,161,2.48,1
271236,16,hive,4,1995-08-24,20,8,261,3.07,1
271237,16,hive,4,1995-08-24,21,7,349,2.01,3
271238,16,hive,4,1995-08-24,22,3,329,0.91,3
271239,16,hive,4,1995-08-24,23,1,220,0.45,1
271240,16,hive,4,1995-08-25,0,13,264,4.92,4
271241,16,hive,4,1995-08-25,1,9,211,4.27,3
271242,16,hive,4,1995-08-25,2,0,141,0.00,0
271243,16,hive,4,1995-08-25,3,1,168,0.60,1
271244,16,hive,4,1995-08-25,4,3,175,1.71,2
271245,16,hive,4,1995-08-25,5,6,296,2.03,1
271246,16,hive,4,1995-08-25,6,0,182,0.00,0
271247,16,hive,4,1995-08-25,7,0,229,0.00,0
271248,16,hive,4,1995-08-25,8,4,401,1.00,2
271249,16,hive,4,1995-08-25,9,2,310,0.65,1
271250,16,hive,4,1995-08-25,10,0,335,0.00,0
271251,16,hive,4,1995-08-25,11,2,441,0.45,1
271252,16,hive,4,1995-08-25,12,4,592,0.68,3
271253,16,hive,4,1995-08-25,13,7,709,0.99,5
271254,16,hive,4,1995-08-25,14,6,509,1.18,3
271255,16,hive,4,1995-08-25,15,5,533,0.94,4
271256,16,hive,4,1995-08-25,16,1,384,0.26,1
271257,16,hive,4,1995-08-25,17,11,308,3.57,2
271258,16,hive,4,1995-08-25,18,7,255,2.75,3
271259,16,hive,4,1995-08-25,19,2,250,0.80,1
271260,16,hive,4,1995-08-25,20,4,311,1.29,3
271261,16,hive,4,1995-08-25,21,1,261,0.38,1
271099,16,hive,4,1995-08-19,3,1,165,0.61,1
271100,16,hive,4,1995-08-19,4,0,58,0.00,0
271101,16,hive,4,1995-08-19,5,0,63,0.00,0
271102,16,hive,4,1995-08-19,6,0,128,0.00,0
271103,16,hive,4,1995-08-19,7,0,171,0.00,0
271104,16,hive,4,1995-08-19,8,0,124,0.00,0
271105,16,hive,4,1995-08-19,9,0,101,0.00,0
271106,16,hive,4,1995-08-19,10,3,116,2.59,2
271107,16,hive,4,1995-08-19,11,1,225,0.44,1
271108,16,hive,4,1995-08-19,12,3,171,1.75,2
271109,16,hive,4,1995-08-19,13,1,161,0.62,1
271110,16,hive,4,1995-08-19,14,2,365,0.55,2
271111,16,hive,4,1995-08-19,15,2,179,1.12,1
271112,16,hive,4,1995-08-19,16,4,190,2.11,2
271113,16,hive,4,1995-08-19,17,2,201,1.00,2
271114,16,hive,4,1995-08-19,18,0,209,0.00,0
271115,16,hive,4,1995-08-19,19,7,201,3.48,2
271116,16,hive,4,1995-08-19,20,1,226,0.44,1
271117,16,hive,4,1995-08-19,21,2,168,1.19,2
271118,16,hive,4,1995-08-19,22,1,308,0.32,1
271119,16,hive,4,1995-08-19,23,2,320,0.63,2
271120,16,hive,4,1995-08-20,0,0,224,0.00,0
271121,16,hive,4,1995-08-20,1,2,230,0.87,1
271122,16,hive,4,1995-08-20,2,1,245,0.41,1
271123,16,hive,4,1995-08-20,3,0,185,0.00,0
271124,16,hive,4,1995-08-20,4,3,86,3.49,2
271125,16,hive,4,1995-08-20,5,0,68,0.00,0
271126,16,hive,4,1995-08-20,6,0,67,0.00,0
271127,16,hive,4,1995-08-20,7,0,145,0.00,0
271128,16,hive,4,1995-08-20,8,0,69,0.00,0
271129,16,hive,4,1995-08-20,9,0,82,0.00,0
271130,16,hive,4,1995-08-20,10,1,270,0.37,1
271131,16,hive,4,1995-08-20,11,1,163,0.61,1
271132,16,hive,4,1995-08-20,12,0,258,0.00,0
271133,16,hive,4,1995-08-20,13,23,314,7.32,3
271134,16,hive,4,1995-08-20,14,1,199,0.50,1
271135,16,hive,4,1995-08-20,15,3,219,1.37,1
271136,16,hive,4,1995-08-20,16,0,249,0.00,0
271137,16,hive,4,1995-08-20,17,0,251,0.00,0
271138,16,hive,4,1995-08-20,18,1,211,0.47,1
271139,16,hive,4,1995-08-20,19,42,347,12.10,4
271140,16,hive,4,1995-08-20,20,0,383,0.00,0
271141,16,hive,4,1995-08-20,21,1,251,0.40,1
271142,16,hive,4,1995-08-20,22,2,429,0.47,2
271143,16,hive,4,1995-08-20,23,0,491,0.00,0
271144,16,hive,4,1995-08-21,0,1,341,0.29,1
271145,16,hive,4,1995-08-21,1,0,235,0.00,0
271146,16,hive,4,1995-08-21,2,0,160,0.00,0
271147,16,hive,4,1995-08-21,3,1,163,0.61,1
271148,16,hive,4,1995-08-21,4,1,183,0.55,1
271149,16,hive,4,1995-08-21,5,0,75,0.00,0
271150,16,hive,4,1995-08-21,6,0,209,0.00,0
271151,16,hive,4,1995-08-21,7,0,295,0.00,0
271152,16,hive,4,1995-08-21,8,0,320,0.00,0
271153,16,hive,4,1995-08-21,9,0,196,0.00,0
271154,16,hive,4,1995-08-21,10,0,414,0.00,0
271155,16,hive,4,1995-08-21,11,0,449,0.00,0
271156,16,hive,4,1995-08-21,12,4,612,0.65,2
271157,16,hive,4,1995-08-21,13,4,458,0.87,3
271158,16,hive,4,1995-08-21,14,0,509,0.00,0
271159,16,hive,4,1995-08-21,15,3,481,0.62,2
271160,16,hive,4,1995-08-21,16,2,475,0.42,2
271161,16,hive,4,1995-08-21,17,10,417,2.40,3
271162,16,hive,4,1995-08-21,18,2,454,0.44,2
271163,16,hive,4,1995-08-21,19,0,328,0.00,0
271164,16,hive,4,1995-08-21,20,1,290,0.34,1
271165,16,hive,4,1995-08-21,21,2,287,0.70,2
271166,16,hive,4,1995-08-21,22,1,335,0.30,1
271167,16,hive,4,1995-08-21,23,2,223,0.90,1
271168,16,hive,4,1995-08-22,0,0,208,0.00,0
271169,16,hive,4,1995-08-22,1,2,116,1.72,1
271170,16,hive,4,1995-08-22,2,3,153,1.96,1
271171,16,hive,4,1995-08-22,3,2,98,2.04,1
271172,16,hive,4,1995-08-22,4,0,106,0.00,0
271173,16,hive,4,1995-08-22,5,1,92,1.09,1
271174,16,hive,4,1995-08-22,6,1,135,0.74,1
271175,16,hive,4,1995-08-22,7,1,161,0.62,1
271176,16,hive,4,1995-08-22,8,0,271,0.00,0
271177,16,hive,4,1995-08-22,9,3,444,0.68,2
271178,16,hive,4,1995-08-22,10,0,315,0.00,0
271179,16,hive,4,1995-08-22,11,2,590,0.34,1
271180,16,hive,4,1995-08-22,12,5,614,0.81,1
271181,16,hive,4,1995-08-22,13,5,565,0.88,5
271182,16,hive,4,1995-08-22,14,6,348,1.72,1
271183,16,hive,4,1995-08-22,15,2,497,0.40,1
271184,16,hive,4,1995-08-22,16,0,680,0.00,0
271185,16,hive,4,1995-08-22,17,2,471,0.42,2
271186,16,hive,4,1995-08-22,18,1,411,0.24,1
271187,16,hive,4,1995-08-22,19,0,380,0.00,0
271188,16,hive,4,1995-08-22,20,3,404,0.74,3
271270,16,hive,4,1995-08-26,6,0,111,0.00,0
271271,16,hive,4,1995-08-26,7,4,118,3.39,1
271272,16,hive,4,1995-08-26,8,4,147,2.72,3
271273,16,hive,4,1995-08-26,9,3,137,2.19,2
271274,16,hive,4,1995-08-26,10,2,190,1.05,2
271275,16,hive,4,1995-08-26,11,3,230,1.30,1
271276,16,hive,4,1995-08-26,12,2,130,1.54,1
271277,16,hive,4,1995-08-26,13,1,265,0.38,1
271278,16,hive,4,1995-08-26,14,2,246,0.81,2
271279,16,hive,4,1995-08-26,15,2,330,0.61,1
271280,16,hive,4,1995-08-26,16,0,214,0.00,0
271281,16,hive,4,1995-08-26,17,7,212,3.30,3
271282,16,hive,4,1995-08-26,18,3,319,0.94,2
271283,16,hive,4,1995-08-26,19,2,119,1.68,1
271284,16,hive,4,1995-08-26,20,0,190,0.00,0
271285,16,hive,4,1995-08-26,21,0,253,0.00,0
271286,16,hive,4,1995-08-26,22,6,415,1.45,2
271287,16,hive,4,1995-08-26,23,5,404,1.24,3
271288,16,hive,4,1995-08-27,0,2,344,0.58,1
271289,16,hive,4,1995-08-27,1,14,217,6.45,2
271290,16,hive,4,1995-08-27,2,0,80,0.00,0
271291,16,hive,4,1995-08-27,3,1,58,1.72,1
271292,16,hive,4,1995-08-27,4,0,50,0.00,0
271293,16,hive,4,1995-08-27,5,1,148,0.68,1
271294,16,hive,4,1995-08-27,6,0,91,0.00,0
271295,16,hive,4,1995-08-27,7,2,30,6.67,1
271296,16,hive,4,1995-08-27,8,0,68,0.00,0
271297,16,hive,4,1995-08-27,9,0,168,0.00,0
271298,16,hive,4,1995-08-27,10,3,172,1.74,2
271299,16,hive,4,1995-08-27,11,3,96,3.13,2
271300,16,hive,4,1995-08-27,12,3,267,1.12,3
271301,16,hive,4,1995-08-27,13,0,348,0.00,0
271302,16,hive,4,1995-08-27,14,7,245,2.86,2
271303,16,hive,4,1995-08-27,15,3,193,1.55,2
271304,16,hive,4,1995-08-27,16,5,179,2.79,2
271305,16,hive,4,1995-08-27,17,1,174,0.57,1
271306,16,hive,4,1995-08-27,18,1,203,0.49,1
271307,16,hive,4,1995-08-27,19,4,323,1.24,1
271308,16,hive,4,1995-08-27,20,1,380,0.26,1
271309,16,hive,4,1995-08-27,21,6,240,2.50,4
271310,16,hive,4,1995-08-27,22,11,289,3.81,5
271311,16,hive,4,1995-08-27,23,0,164,0.00,0
271312,16,hive,4,1995-08-28,0,4,220,1.82,2
271313,16,hive,4,1995-08-28,1,3,212,1.42,2
271314,16,hive,4,1995-08-28,2,5,250,2.00,3
271315,16,hive,4,1995-08-28,3,1,159,0.63,1
271316,16,hive,4,1995-08-28,4,2,144,1.39,1
271317,16,hive,4,1995-08-28,5,0,144,0.00,0
271318,16,hive,4,1995-08-28,6,4,171,2.34,2
271319,16,hive,4,1995-08-28,7,0,173,0.00,0
271320,16,hive,4,1995-08-28,8,3,222,1.35,1
271321,16,hive,4,1995-08-28,9,2,311,0.64,1
271322,16,hive,4,1995-08-28,10,0,335,0.00,0
271323,16,hive,4,1995-08-28,11,9,432,2.08,2
271324,16,hive,4,1995-08-28,12,6,443,1.35,4
271325,16,hive,4,1995-08-28,13,2,451,0.44,1
271326,16,hive,4,1995-08-28,14,4,463,0.86,3
271327,16,hive,4,1995-08-28,15,9,568,1.58,5
271328,16,hive,4,1995-08-28,16,1,275,0.36,1
271329,16,hive,4,1995-08-28,17,0,411,0.00,0
271330,16,hive,4,1995-08-28,18,4,344,1.16,2
271331,16,hive,4,1995-08-28,19,2,250,0.80,1
271332,16,hive,4,1995-08-28,20,6,558,1.08,2
271333,16,hive,4,1995-08-28,21,2,411,0.49,1
271334,16,hive,4,1995-08-28,22,6,372,1.61,3
271335,16,hive,4,1995-08-28,23,1,311,0.32,1
271336,16,hive,4,1995-08-29,0,6,264,2.27,2
271337,16,hive,4,1995-08-29,1,1,312,0.32,1
271338,16,hive,4,1995-08-29,2,1,153,0.65,1
271339,16,hive,4,1995-08-29,3,0,197,0.00,0
271340,16,hive,4,1995-08-29,4,0,160,0.00,0
271341,16,hive,4,1995-08-29,5,0,134,0.00,0
271342,16,hive,4,1995-08-29,6,0,190,0.00,0
271343,16,hive,4,1995-08-29,7,4,272,1.47,1
271344,16,hive,4,1995-08-29,8,2,371,0.54,2
271345,16,hive,4,1995-08-29,9,6,343,1.75,3
271346,16,hive,4,1995-08-29,10,3,401,0.75,1
271347,16,hive,4,1995-08-29,11,6,441,1.36,3
271348,16,hive,4,1995-08-29,12,10,730,1.37,4
271349,16,hive,4,1995-08-29,13,8,703,1.14,3
271350,16,hive,4,1995-08-29,14,3,634,0.47,3
271351,16,hive,4,1995-08-29,15,3,737,0.41,2
271352,16,hive,4,1995-08-29,16,5,706,0.71,3
271353,16,hive,4,1995-08-29,17,4,598,0.67,3
271354,16,hive,4,1995-08-29,18,3,554,0.54,2
271355,16,hive,4,1995-08-29,19,3,445,0.67,2
271356,16,hive,4,1995-08-29,20,2,537,0.37,1
271357,16,hive,4,1995-08-29,21,3,439,0.68,3
271358,16,hive,4,1995-08-29,22,0,326,0.00,0
271359,16,hive,4,1995-08-29,23,6,387,1.55,3
271360,16,hive,4,1995-08-30,0,2,365,0.55,1
271361,16,hive,4,1995-08-30,1,2,250,0.80,2
271362,16,hive,4,1995-08-30,2,0,240,0.00,0
271363,16,hive,4,1995-08-30,3,5,240,2.08,1
271364,16,hive,4,1995-08-30,4,0,335,0.00,0
271365,16,hive,4,1995-08-30,5,1,202,0.50,1
271366,16,hive,4,1995-08-30,6,0,270,0.00,0
271367,16,hive,4,1995-08-30,7,1,368,0.27,1
271368,16,hive,4,1995-08-30,8,3,481,0.62,2
271369,16,hive,4,1995-08-30,9,2,596,0.34,1
271370,16,hive,4,1995-08-30,10,3,506,0.59,2
271371,16,hive,4,1995-08-30,11,0,825,0.00,0
271372,16,hive,4,1995-08-30,12,6,617,0.97,3
271373,16,hive,4,1995-08-30,13,2,591,0.34,2
271374,16,hive,4,1995-08-30,14,7,751,0.93,5
271375,16,hive,4,1995-08-30,15,11,718,1.53,6
271376,16,hive,4,1995-08-30,16,1,952,0.11,1
271377,16,hive,4,1995-08-30,17,1,413,0.24,1
271378,16,hive,4,1995-08-30,18,1,508,0.20,1
271379,16,hive,4,1995-08-30,19,6,419,1.43,3
271380,16,hive,4,1995-08-30,20,4,463,0.86,2
271381,16,hive,4,1995-08-30,21,4,507,0.79,2
271382,16,hive,4,1995-08-30,22,1,538,0.19,1
271383,16,hive,4,1995-08-30,23,28,747,3.75,5
271384,16,hive,4,1995-08-31,0,9,322,2.80,5
271385,16,hive,4,1995-08-31,1,3,196,1.53,2
271386,16,hive,4,1995-08-31,2,7,385,1.82,2
271387,16,hive,4,1995-08-31,3,2,340,0.59,2
271388,16,hive,4,1995-08-31,4,0,315,0.00,0
271389,16,hive,4,1995-08-31,5,3,270,1.11,3
271390,16,hive,4,1995-08-31,6,0,385,0.00,0
271391,16,hive,4,1995-08-31,7,3,864,0.35,3
271392,16,hive,4,1995-08-31,8,0,853,0.00,0
271393,16,hive,4,1995-08-31,9,2,993,0.20,2
271394,16,hive,4,1995-08-31,10,7,1193,0.59,4
271395,16,hive,4,1995-08-31,11,3,972,0.31,2
271396,16,hive,4,1995-08-31,12,3,692,0.43,3
271397,16,hive,4,1995-08-31,13,4,748,0.53,3
271398,16,hive,4,1995-08-31,14,10,789,1.27,3
271399,16,hive,4,1995-08-31,15,4,635,0.63,3
271400,16,hive,4,1995-08-31,16,4,574,0.70,2
271401,16,hive,4,1995-08-31,17,1,584,0.17,1
271402,16,hive,4,1995-08-31,18,6,548,1.09,5
271403,16,hive,4,1995-08-31,19,2,303,0.66,2
271404,16,hive,4,1995-08-31,20,3,493,0.61,2
271405,16,hive,4,1995-08-31,21,5,360,1.39,3
271406,16,hive,4,1995-08-31,22,0,443,0.00,0
271407,16,hive,4,1995-08-31,23,3,417,0.72,2
271262,16,hive,4,1995-08-25,22,0,297,0.00,0
271263,16,hive,4,1995-08-25,23,2,313,0.64,2
271264,16,hive,4,1995-08-26,0,1,303,0.33,1
271265,16,hive,4,1995-08-26,1,2,148,1.35,1
271266,16,hive,4,1995-08-26,2,3,64,4.69,1
271267,16,hive,4,1995-08-26,3,0,87,0.00,0
271268,16,hive,4,1995-08-26,4,4,147,2.72,2
271269,16,hive,4,1995-08-26,5,5,132,3.79,3
271573,16,hive,5,1995-07-07,21,0,271,0.00,0
271574,16,hive,5,1995-07-07,22,5,302,1.66,3
271575,16,hive,5,1995-07-07,23,0,171,0.00,0
271576,16,hive,5,1995-07-08,0,3,333,0.90,3
271577,16,hive,5,1995-07-08,1,0,157,0.00,0
271578,16,hive,5,1995-07-08,2,1,153,0.65,1
271579,16,hive,5,1995-07-08,3,0,73,0.00,0
271580,16,hive,5,1995-07-08,4,2,102,1.96,2
271581,16,hive,5,1995-07-08,5,0,215,0.00,0
271582,16,hive,5,1995-07-08,6,0,205,0.00,0
271583,16,hive,5,1995-07-08,7,0,166,0.00,0
271584,16,hive,5,1995-07-08,8,0,135,0.00,0
271585,16,hive,5,1995-07-08,9,0,182,0.00,0
271586,16,hive,5,1995-07-08,10,1,176,0.57,1
271587,16,hive,5,1995-07-08,11,0,140,0.00,0
271588,16,hive,5,1995-07-08,12,1,149,0.67,1
271589,16,hive,5,1995-07-08,13,1,216,0.46,1
271590,16,hive,5,1995-07-08,14,4,286,1.40,3
271591,16,hive,5,1995-07-08,15,0,111,0.00,0
271592,16,hive,5,1995-07-08,16,0,224,0.00,0
271593,16,hive,5,1995-07-08,17,4,307,1.30,2
271415,16,hive,5,1995-07-01,7,0,261,0.00,0
271414,16,hive,5,1995-07-01,6,0,223,0.00,0
271413,16,hive,5,1995-07-01,5,0,126,0.00,0
271412,16,hive,5,1995-07-01,4,2,203,0.99,2
271411,16,hive,5,1995-07-01,3,0,175,0.00,0
271410,16,hive,5,1995-07-01,2,1,283,0.35,1
271409,16,hive,5,1995-07-01,1,1,389,0.26,1
271408,16,hive,5,1995-07-01,0,3,513,0.58,2
271432,16,hive,5,1995-07-02,0,1,335,0.30,1
271433,16,hive,5,1995-07-02,1,1,263,0.38,1
271434,16,hive,5,1995-07-02,2,3,216,1.39,1
